,SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,p_churn
852,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.19691302
1668,-0.4490829073213028,-0.9603901664572766,-0.8243871999097687,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25168556
441,-0.4490829073213028,0.0942836359104913,0.6981776670498382,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17864116
5457,-0.4490829073213028,0.053719258896346385,1.3601623918148846,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4142455
3907,-0.4490829073213028,-0.270795757216813,0.5657807220968288,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3549569
2001,-0.4490829073213028,0.5810561600802303,0.9960707931941091,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2623449
1353,2.2267603235331674,1.1489574382782592,1.1284677381471184,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08657555
6447,-0.4490829073213028,0.41879865202365063,0.3340860684290626,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10010543
1248,-0.4490829073213028,1.0272643072358245,0.9960707931941091,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11130494
4911,-0.4490829073213028,-0.10853824916023329,-1.3208757434835536,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.009516232
5652,-0.4490829073213028,-0.6358751503441172,-0.09620400266821762,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25527823
1680,2.2267603235331674,-1.2849051825704358,-1.453272688436563,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.39537522
6704,-0.4490829073213028,0.9055711761933897,1.29396391933838,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.19040294
5127,2.2267603235331674,0.0942836359104913,0.26788759595255796,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.30239418
1718,2.2267603235331674,0.7838780451509549,1.29396391933838,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22980511
1252,-0.4490829073213028,0.2971055209812159,-1.453272688436563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04055151
2079,2.2267603235331674,-0.8792614124289867,0.4333837771438196,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.57884866
1819,-0.4490829073213028,-1.1632120515280011,0.6981776670498382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7063395
6442,-0.4490829073213028,-1.2849051825704358,-1.453272688436563,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16665603
5220,2.2267603235331674,-1.1632120515280011,1.1615669743853707,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6880412
2685,2.2267603235331674,1.3517793233489839,1.2608646831001278,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.14572348
5266,-0.4490829073213028,-1.2849051825704358,-1.155379562292292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48663276
6284,-0.4490829073213028,0.3376698979953608,1.2608646831001278,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21473439
536,-0.4490829073213028,-0.9198257894431316,1.2277654468618753,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.60616255
3678,-0.4490829073213028,-0.270795757216813,1.1615669743853707,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.45148247
610,-0.4490829073213028,-0.6764395273582622,0.9298723207176044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.62069297
341,-0.4490829073213028,1.1489574382782592,1.4263608642913892,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14766356
2956,-0.4490829073213028,0.5810561600802303,0.3009868321908103,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.19517235
37,-0.4490829073213028,0.013154881882201465,1.29396391933838,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.42230684
743,-0.4490829073213028,-1.2849051825704358,-0.6588910187185071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.46494147
2211,-0.4490829073213028,1.270650569320694,-0.22860094762122693,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.050599933
380,2.2267603235331674,-1.1226476745138563,0.13549065099954866,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6082106
971,-0.4490829073213028,1.5951655854338533,0.10239141476129633,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08804019
6297,-0.4490829073213028,1.230086192306549,0.8636738482410998,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.05863928
6269,-0.4490829073213028,-0.9198257894431316,-0.6257917824802548,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2580865
4268,-0.4490829073213028,0.37823427500950574,0.26788759595255796,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.094263986
5887,-0.4490829073213028,-0.3924888882592477,0.8305746120028474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4956868
273,-0.4490829073213028,-0.8386970354148419,-1.4863719246748153,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.030630177
2869,-0.4490829073213028,-1.0009545434714215,0.9629715569558568,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.60632443
1318,-0.4490829073213028,0.0942836359104913,0.23478835971430562,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19080734
6143,2.2267603235331674,-1.0009545434714215,0.6650784308115858,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.61641276
5504,-0.4490829073213028,1.4329080773772735,-0.8243871999097687,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.033995148
2823,-0.4490829073213028,-0.18966700318852311,0.8636738482410998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.34012863
6982,-0.4490829073213028,1.5951655854338533,1.4594601005296417,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.074176095
6270,-0.4490829073213028,0.2971055209812159,0.6650784308115858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.19523875
1938,-0.4490829073213028,-0.3113601342309579,-1.0229826173392826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18932374
6243,-0.4490829073213028,-0.43305326527339266,-0.32789865633598386,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17916037
4438,-0.4490829073213028,0.6621849141085202,0.6319791945733335,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.20431228
325,-0.4490829073213028,1.5951655854338533,0.4664830133820719,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.055605337
1711,-0.4490829073213028,0.3376698979953608,-0.9898833811010304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10496011
1382,-0.4490829073213028,-0.6358751503441172,-0.32789865633598386,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.56737924
5488,2.2267603235331674,-1.1632120515280011,0.7974753757645952,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.58201826
6507,2.2267603235331674,0.9055711761933897,0.3009868321908103,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21458654
4903,-0.4490829073213028,1.230086192306549,1.0291700294323614,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11450289
6649,-0.4490829073213028,-1.0820832974997114,0.6319791945733335,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6430148
1212,-0.4490829073213028,1.5951655854338533,-1.3208757434835536,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0037729144
5249,-0.4490829073213028,1.1489574382782592,1.1284677381471184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1350218
223,-0.4490829073213028,0.49992740605194047,-0.06310476642996529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14096278
3567,-0.4490829073213028,-1.0820832974997114,-0.46029560128899316,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.55264
6228,2.2267603235331674,0.17541238993878114,-1.4863719246748153,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10957273
2142,-0.4490829073213028,1.270650569320694,1.4594601005296417,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08536225
2581,-0.4490829073213028,-1.0820832974997114,0.8305746120028474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7292937
6467,-0.4490829073213028,-0.8386970354148419,-0.3609978925742362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2190441
6117,-0.4490829073213028,0.2971055209812159,0.5326814858585766,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14247179
5431,2.2267603235331674,-0.7981326584006969,-0.32789865633598386,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42563447
5124,-0.4490829073213028,-0.14910262617437822,-1.0229826173392826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07771507
5073,2.2267603235331674,-0.5141820193016825,0.4664830133820719,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.515065
5022,-0.4490829073213028,-1.244340805556291,0.6981776670498382,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.68114257
2993,-0.4490829073213028,-1.2037764285421462,0.16858988723780097,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.61537117
219,-0.4490829073213028,0.25654114396707095,-0.8243871999097687,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.064565286
4789,-0.4490829073213028,-0.270795757216813,-1.4863719246748153,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.03308615
3568,-0.4490829073213028,-0.9198257894431316,0.036192942284791675,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.50733787
1473,-0.4490829073213028,-1.1226476745138563,0.6319791945733335,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5798771
472,-0.4490829073213028,-0.5141820193016825,-0.4933948375272455,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16598992
1575,-0.4490829073213028,1.3112149463348388,0.3671853046673149,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.093586564
4694,-0.4490829073213028,0.702749291122665,-0.7250894911950118,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.039022736
5113,-0.4490829073213028,1.0678286842499694,0.23478835971430562,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.031114407
6483,-0.4490829073213028,-0.8386970354148419,1.5918570454826508,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.62134165
1695,-0.4490829073213028,-1.0415189204855664,0.9629715569558568,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5823235
3252,-0.4490829073213028,0.74331366813681,0.13549065099954866,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14604703
5356,-0.4490829073213028,1.1489574382782592,1.0953685019088661,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10360473
6691,-0.4490829073213028,0.5810561600802303,-1.5194711609130676,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03750453
2647,-0.4490829073213028,0.37823427500950574,1.3601623918148846,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.36029518
1601,-0.4490829073213028,-0.8792614124289867,-1.453272688436563,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.272003
6554,-0.4490829073213028,0.37823427500950574,-1.4863719246748153,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.014859475
6687,-0.4490829073213028,1.5546012084197083,-1.3208757434835536,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.009234988
59,2.2267603235331674,-0.6358751503441172,1.2277654468618753,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.51812917
5072,-0.4490829073213028,0.5404917830660854,-0.6588910187185071,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.04924549
4884,-0.4490829073213028,1.3517793233489839,-1.1884787985305443,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.025932102
3704,-0.4490829073213028,-0.10853824916023329,-1.3208757434835536,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10942458
5632,-0.4490829073213028,-0.3113601342309579,-1.453272688436563,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0410278
6676,-0.4490829073213028,1.5140368314055634,0.40028454090556725,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10848968
1303,-0.4490829073213028,-1.2849051825704358,-0.32789865633598386,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.43430194
3905,-0.4490829073213028,0.17541238993878114,0.9960707931941091,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41661775
2541,-0.4490829073213028,1.5546012084197083,1.3270631555766323,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.027550261
1751,2.2267603235331674,1.3923437003631287,1.3601623918148846,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.18984802
4595,-0.4490829073213028,-1.0820832974997114,1.1615669743853707,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.63580304
6765,-0.4490829073213028,1.5546012084197083,0.8636738482410998,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.02676392
3005,-0.4490829073213028,-0.6764395273582622,0.8636738482410998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6099898
3626,2.2267603235331674,1.1083930612641142,0.9298723207176044,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14701669
4041,-0.4490829073213028,-0.9603901664572766,-1.4863719246748153,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1846479
5383,-0.4490829073213028,-1.325469559584581,0.5326814858585766,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6289654
3310,-0.4490829073213028,-1.2849051825704358,-0.4933948375272455,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3987096
3552,-0.4490829073213028,1.4329080773772735,0.40028454090556725,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.052110214
4901,-0.4490829073213028,0.49992740605194047,-1.453272688436563,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.008390647
1017,-0.4490829073213028,0.702749291122665,-1.4863719246748153,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03764816
6310,-0.4490829073213028,-0.14910262617437822,0.7974753757645952,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.19371128
5755,-0.4490829073213028,-1.1226476745138563,0.5326814858585766,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5673935
229,-0.4490829073213028,-0.5141820193016825,0.5326814858585766,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.41237184
4659,-0.4490829073213028,-1.244340805556291,-1.353974979721806,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27915958
94,-0.4490829073213028,1.5951655854338533,-1.4863719246748153,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.009854011
1632,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.4140823
3573,-0.4490829073213028,1.5546012084197083,-1.4863719246748153,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0032104861
5527,-0.4490829073213028,-1.0415189204855664,-1.4863719246748153,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.12391559
6014,-0.4490829073213028,0.9866999302216795,0.6319791945733335,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.071650736
6333,-0.4490829073213028,0.5404917830660854,-0.8243871999097687,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.07255417
1520,-0.4490829073213028,-1.2037764285421462,-0.6588910187185071,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39405715
2011,-0.4490829073213028,0.8244424221650999,-0.32789865633598386,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0775444
3906,-0.4490829073213028,0.6621849141085202,1.4594601005296417,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.21913475
3050,-0.4490829073213028,1.3923437003631287,-0.3609978925742362,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.033214435
4805,-0.4490829073213028,0.013154881882201465,0.26788759595255796,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25064084
5868,-0.4490829073213028,1.3923437003631287,1.3601623918148846,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.094631046
1231,-0.4490829073213028,-0.6358751503441172,-1.5194711609130676,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08452439
6587,-0.4490829073213028,0.053719258896346385,1.1615669743853707,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.44530144
3426,-0.4490829073213028,-0.3113601342309579,-0.3609978925742362,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.083120555
2885,-0.4490829073213028,-1.0820832974997114,-0.5264940737654978,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.18104166
5190,2.2267603235331674,0.9866999302216795,1.194666210623623,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23289755
2764,-0.4490829073213028,-1.1226476745138563,-1.4863719246748153,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.090418585
1153,-0.4490829073213028,-0.8792614124289867,-1.453272688436563,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14635625
3853,-0.4490829073213028,1.4329080773772735,0.6981776670498382,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08527127
884,-0.4490829073213028,0.9461355532075346,-0.16240247514472228,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.072287075
328,-0.4490829073213028,-0.5953107733299723,0.16858988723780097,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.36330396
6534,-0.4490829073213028,-0.23023138020266803,0.6650784308115858,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.24918345
265,-0.4490829073213028,0.6621849141085202,0.4333837771438196,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.111628965
2791,-0.4490829073213028,-0.18966700318852311,-0.3609978925742362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14477581
5348,-0.4490829073213028,1.4329080773772735,-1.2877765072453013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01857418
1900,-0.4490829073213028,1.189521815292404,-1.353974979721806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0061605256
2245,-0.4490829073213028,0.8244424221650999,0.5326814858585766,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1089052
4996,-0.4490829073213028,1.5546012084197083,0.8636738482410998,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06431954
5367,-0.4490829073213028,0.053719258896346385,-1.2877765072453013,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.022566237
704,-0.4490829073213028,0.2971055209812159,-0.09620400266821762,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08642885
6783,-0.4490829073213028,1.5546012084197083,1.3601623918148846,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.028571527
126,-0.4490829073213028,-1.0415189204855664,0.4664830133820719,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.59337175
456,2.2267603235331674,-1.244340805556291,0.6319791945733335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6674548
874,-0.4490829073213028,0.9461355532075346,0.003093706046539352,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.035461836
2101,-0.4490829073213028,0.5810561600802303,0.5988799583350812,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.20002934
1059,2.2267603235331674,0.21597676695292606,0.3340860684290626,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21764164
4815,-0.4490829073213028,-0.5141820193016825,0.7974753757645952,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5101074
1705,-0.4490829073213028,0.74331366813681,0.3671853046673149,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.13360436
5230,-0.4490829073213028,1.3923437003631287,-0.9567841448627781,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.019707145
1039,-0.4490829073213028,-1.0009545434714215,-1.155379562292292,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24636455
4436,-0.4490829073213028,-1.0820832974997114,-1.4863719246748153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12565328
5464,-0.4490829073213028,1.5951655854338533,1.6580555179591556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04657021
4142,-0.4490829073213028,1.1083930612641142,-0.4933948375272455,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.047175176
5693,-0.4490829073213028,-1.1226476745138563,-0.03000553019171297,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.524305
2774,2.2267603235331674,-0.3924888882592477,0.7312769032880905,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5532994
58,-0.4490829073213028,-1.2037764285421462,-1.3208757434835536,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.19212824
3900,-0.4490829073213028,-0.10853824916023329,0.3340860684290626,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22921105
1722,-0.4490829073213028,-1.0820832974997114,0.3340860684290626,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5773809
2909,-0.4490829073213028,-0.8386970354148419,1.1615669743853707,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.585305
4352,-0.4490829073213028,-0.7981326584006969,-1.1884787985305443,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.14017929
1357,-0.4490829073213028,-0.5953107733299723,0.003093706046539352,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.26326185
2673,-0.4490829073213028,-0.3924888882592477,-0.16240247514472228,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.20353438
287,-0.4490829073213028,-1.0820832974997114,0.4664830133820719,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.65363014
836,-0.4490829073213028,1.0272643072358245,0.8967730844793521,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10562773
967,-0.4490829073213028,-0.9198257894431316,-1.453272688436563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14118889
1805,-0.4490829073213028,1.5140368314055634,0.4995822496203242,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.017436527
5156,-0.4490829073213028,-0.5547463963158273,-1.3208757434835536,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0863182
2460,-0.4490829073213028,-0.23023138020266803,0.9960707931941091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5304984
2104,-0.4490829073213028,-1.1226476745138563,0.8636738482410998,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.67634064
3969,-0.4490829073213028,-0.23023138020266803,-1.4863719246748153,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.012186273
3729,-0.4490829073213028,-1.2849051825704358,-0.46029560128899316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.38454968
2487,-0.4490829073213028,-1.2849051825704358,-0.9898833811010304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51351047
4368,-0.4490829073213028,1.5546012084197083,1.6580555179591556,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.055728946
6354,-0.4490829073213028,-0.3924888882592477,-0.3609978925742362,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1182056
4726,-0.4490829073213028,-0.23023138020266803,-1.4863719246748153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.036206417
970,2.2267603235331674,0.13484801292463622,1.0291700294323614,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.41695955
2144,-0.4490829073213028,-1.0820832974997114,-0.6588910187185071,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.30482197
5726,-0.4490829073213028,0.7838780451509549,-1.155379562292292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019287976
3503,-0.4490829073213028,1.3923437003631287,1.5587578092443986,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.07361441
2484,2.2267603235331674,-0.8792614124289867,0.9960707931941091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6746181
3045,2.2267603235331674,-1.2037764285421462,0.9960707931941091,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6941821
652,-0.4490829073213028,-0.757568281386552,-1.4863719246748153,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.038657248
1290,-0.4490829073213028,-1.0820832974997114,-0.2947994200977316,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.45846167
3872,-0.4490829073213028,-0.7981326584006969,1.194666210623623,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.57021224
3967,-0.4490829073213028,0.49992740605194047,-1.353974979721806,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.027465882
5197,2.2267603235331674,-1.1632120515280011,-1.155379562292292,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.52637184
79,-0.4490829073213028,-0.10853824916023329,-1.4863719246748153,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13270734
6207,-0.4490829073213028,-0.9198257894431316,0.3340860684290626,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.44991702
3388,-0.4490829073213028,-0.14910262617437822,1.1284677381471184,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41718957
6278,-0.4490829073213028,-1.2037764285421462,0.3340860684290626,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5460733
2132,-0.4490829073213028,-1.244340805556291,0.5326814858585766,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.65374225
4512,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1866048
6821,-0.4490829073213028,-1.1632120515280011,-0.5264940737654978,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2331233
4321,-0.4490829073213028,0.25654114396707095,-1.155379562292292,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.029249856
4690,2.2267603235331674,0.9461355532075346,0.40028454090556725,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16562065
2892,-0.4490829073213028,1.5951655854338533,1.0953685019088661,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12677841
5118,2.2267603235331674,1.3112149463348388,1.393261628053137,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16934052
6052,-0.4490829073213028,0.9461355532075346,-0.3609978925742362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.042872835
1622,-0.4490829073213028,1.270650569320694,0.8967730844793521,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.081528634
